FORT HAYS STATE UNIVERSITY,HAYS,KS
SAINT PAUL SCHOOL OF THEOLOGY,LEAWOOD,KS
EMPORIA STATE UNIVERSITY,EMPORIA,KS
BAKER UNIVERSITY,BALDWIN CITY,KS
BENEDICTINE COLLEGE,ATCHISON,KS
BETHEL COLLEGE-NORTH NEWTON,NORTH NEWTON,KS
CLEVELAND UNIVERSITY-KANSAS CITY,OVERLAND PARK,KS
NATIONAL AMERICAN UNIVERSITY-GARDEN CITY,GARDEN CITY,KS
OTTAWA UNIVERSITY-OTTAWA,OTTAWA,KS
WICHITA STATE UNIVERSITY,WICHITA,KS
MCPHERSON COLLEGE,MCPHERSON,KS
STERLING COLLEGE,STERLING,KS
FRIENDS UNIVERSITY,WICHITA,KS
KANSAS STATE UNIVERSITY,MANHATTAN,KS
UNIVERSITY OF KANSAS,LAWRENCE,KS
PITTSBURG STATE UNIVERSITY,PITTSBURG,KS
NEWMAN UNIVERSITY,WICHITA,KS
HASKELL INDIAN NATIONS UNIVERSITY,LAWRENCE,KS
OTTAWA UNIVERSITY-KANSAS CITY,OVERLAND PARK,KS
OTTAWA UNIVERSITY-ONLINE,OTTAWA,KS
MIDAMERICA NAZARENE UNIVERSITY,OLATHE,KS
RASMUSSEN UNIVERSITY-KANSAS,TOPEKA,KS
TABOR COLLEGE,HILLSBORO,KS
BARCLAY COLLEGE,HAVILAND,KS
SOUTHWESTERN COLLEGE,WINFIELD,KS
KANSAS WESLEYAN UNIVERSITY,SALINA,KS
UNIVERSITY OF SAINT MARY,LEAVENWORTH,KS
MANHATTAN CHRISTIAN COLLEGE,MANHATTAN,KS
UNION COLLEGE,BARBOURVILLE,KY
KENTUCKY MOUNTAIN BIBLE COLLEGE,JACKSON,KY
ASBURY THEOLOGICAL SEMINARY,WILMORE,KY
SIMMONS COLLEGE OF KENTUCKY,LOUISVILLE,KY
ASBURY UNIVERSITY,WILMORE,KY
KENTUCKY CHRISTIAN UNIVERSITY,GRAYSON,KY
EASTERN KENTUCKY UNIVERSITY,RICHMOND,KY
UNIVERSITY OF PIKEVILLE,PIKEVILLE,KY
MOREHEAD STATE UNIVERSITY,MOREHEAD,KY
WESTERN KENTUCKY UNIVERSITY,BOWLING GREEN,KY
KENTUCKY WESLEYAN COLLEGE,OWENSBORO,KY
SPALDING UNIVERSITY,LOUISVILLE,KY
LOUISVILLE PRESBYTERIAN THEOLOGICAL SEMINARY,LOUISVILLE,KY
CLEAR CREEK BAPTIST BIBLE COLLEGE,PINEVILLE,KY
LINDSEY WILSON COLLEGE,COLUMBIA,KY
FRONTIER NURSING UNIVERSITY,VERSAILLES,KY
CENTRE COLLEGE,DANVILLE,KY
BEREA COLLEGE,BEREA,KY
LEXINGTON THEOLOGICAL SEMINARY,LEXINGTON,KY
CAMPBELLSVILLE UNIVERSITY,CAMPBELLSVILLE,KY
BELLARMINE UNIVERSITY,LOUISVILLE,KY
UNIVERSITY OF KENTUCKY,LEXINGTON,KY
THOMAS MORE UNIVERSITY,CRESTVIEW HILLS,KY
TRANSYLVANIA UNIVERSITY,LEXINGTON,KY
GEORGETOWN COLLEGE,GEORGETOWN,KY
UNIVERSITY OF LOUISVILLE,LOUISVILLE,KY
ALICE LLOYD COLLEGE,PIPPA PASSES,KY
THE SOUTHERN BAPTIST THEOLOGICAL SEMINARY,LOUISVILLE,KY
MURRAY STATE UNIVERSITY,MURRAY,KY
MIDWAY UNIVERSITY,MIDWAY,KY
KENTUCKY STATE UNIVERSITY,FRANKFORT,KY
UNIVERSITY OF THE CUMBERLANDS,WILLIAMSBURG,KY
SULLIVAN UNIVERSITY,LOUISVILLE,KY
NORTHERN KENTUCKY UNIVERSITY,HIGHLAND HEIGHTS,KY
BRESCIA UNIVERSITY,OWENSBORO,KY
HERZING UNIVERSITY-NEW ORLEANS,METAIRIE,LA
CENTENARY COLLEGE OF LOUISIANA,SHREVEPORT,LA
MCNEESE STATE UNIVERSITY,LAKE CHARLES,LA
UNIVERSITY OF LOUISIANA AT LAFAYETTE,LAFAYETTE,LA
GRAMBLING STATE UNIVERSITY,GRAMBLING,LA
LOUISIANA STATE UNIVERSITY-ALEXANDRIA,ALEXANDRIA,LA
DILLARD UNIVERSITY,NEW ORLEANS,LA
UNIVERSITY OF HOLY CROSS,NEW ORLEANS,LA
LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL COLLEGE,BATON ROUGE,LA
SOUTHERN UNIVERSITY AT NEW ORLEANS,NEW ORLEANS,LA
UNIVERSITY OF LOUISIANA AT MONROE,MONROE,LA
LOUISIANA COLLEGE,PINEVILLE,LA
LOUISIANA DELTA COMMUNITY COLLEGE,MONROE,LA
FRANCISCAN MISSIONARIES OF OUR LADY UNIVERSITY,BATON ROUGE,LA
CHAMBERLAIN UNIVERSITY-LOUISIANA,JEFFERSON,LA
SOUTHEASTERN LOUISIANA UNIVERSITY,HAMMOND,LA
TULANE UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA
LOYOLA UNIVERSITY NEW ORLEANS,NEW ORLEANS,LA
XAVIER UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA
NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,NATCHITOCHES,LA
NEW ORLEANS BAPTIST THEOLOGICAL SEMINARY,NEW ORLEANS,LA
NICHOLLS STATE UNIVERSITY,THIBODAUX,LA
SOUTHERN UNIVERSITY LAW CENTER,BATON ROUGE,LA
LOUISIANA TECH UNIVERSITY,RUSTON,LA
UNIVERSITY OF NEW ORLEANS,NEW ORLEANS,LA
SAINT JOSEPH SEMINARY COLLEGE,ST. BENEDICT,LA
LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER-NEW ORLEANS,NEW ORLEANS,LA
SOUTHERN UNIVERSITY AND A & M COLLEGE,BATON ROUGE,LA
LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER-SHREVEPORT,SHREVEPORT,LA
THE CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY AT XAVIER UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA
LOUISIANA STATE UNIVERSITY-SHREVEPORT,SHREVEPORT,LA
BENJAMIN FRANKLIN INSTITUTE OF TECHNOLOGY,BOSTON,MA
MCPHS UNIVERSITY,BOSTON,MA
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MA
POPE ST JOHN XXIII NATIONAL SEMINARY,WESTON,MA
FITCHBURG STATE UNIVERSITY,FITCHBURG,MA
LESLEY UNIVERSITY,CAMBRIDGE,MA
NORTHPOINT BIBLE COLLEGE,HAVERHILL,MA
LONGY SCHOOL OF MUSIC OF BARD COLLEGE,CAMBRIDGE,MA
COLLEGE OF OUR LADY OF THE ELMS,CHICOPEE,MA
UNIVERSITY OF MASSACHUSETTS-AMHERST,AMHERST,MA
HEBREW COLLEGE,NEWTON CENTRE,MA
BARD COLLEGE AT SIMON'S ROCK,GREAT BARRINGTON,MA
NORTHEASTERN UNIVERSITY LIFELONG LEARNING NETWORK,BOSTON,MA
WENTWORTH INSTITUTE OF TECHNOLOGY,BOSTON,MA
WILLIAM JAMES COLLEGE,NEWTON,MA
UNIVERSITY OF MASSACHUSETTS-LOWELL,LOWELL,MA
CAMBRIDGE COLLEGE,BOSTON,MA
WHEATON COLLEGE,NORTON,MA
GORDON-CONWELL THEOLOGICAL SEMINARY,SOUTH HAMILTON,MA
EMERSON COLLEGE,BOSTON,MA
EASTERN NAZARENE COLLEGE,QUINCY,MA
MONTSERRAT COLLEGE OF ART,BEVERLY,MA
ASSUMPTION UNIVERSITY,WORCESTER,MA
BOSTON GRADUATE SCHOOL OF PSYCHOANALYSIS INC,BROOKLINE,MA
WELLESLEY COLLEGE,WELLESLEY,MA
AMHERST COLLEGE,AMHERST,MA
BOSTON BAPTIST COLLEGE,BOSTON,MA
ANNA MARIA COLLEGE,PAXTON,MA
SUFFOLK UNIVERSITY,BOSTON,MA
BOSTON UNIVERSITY,BOSTON,MA
NICHOLS COLLEGE,DUDLEY,MA
NEW ENGLAND COLLEGE OF OPTOMETRY,BOSTON,MA
FRAMINGHAM STATE UNIVERSITY,FRAMINGHAM,MA
MASSACHUSETTS SCHOOL OF LAW,ANDOVER,MA
WORCESTER STATE UNIVERSITY,WORCESTER,MA
EMMANUEL COLLEGE,BOSTON,MA
BABSON COLLEGE,WELLESLEY,MA
UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL WORCESTER,WORCESTER,MA
THE NEW ENGLAND CONSERVATORY OF MUSIC,BOSTON,MA
BECKER COLLEGE,WORCESTER,MA
WESTERN NEW ENGLAND UNIVERSITY,SPRINGFIELD,MA
"SPRINGFIELD COLLEGE-REGIONAL, ONLINE, AND CONTINUING EDUCATION",SPRINGFIELD,MA
SPRINGFIELD COLLEGE,SPRINGFIELD,MA
NEW ENGLAND LAW-BOSTON,BOSTON,MA
MASSACHUSETTS MARITIME ACADEMY,BUZZARDS BAY,MA
STONEHILL COLLEGE,EASTON,MA
HELLENIC COLLEGE-HOLY CROSS GREEK ORTHODOX SCHOOL OF THEOLOGY,BROOKLINE,MA
ENDICOTT COLLEGE,BEVERLY,MA
MASSACHUSETTS COLLEGE OF LIBERAL ARTS,NORTH ADAMS,MA
BRANDEIS UNIVERSITY,WALTHAM,MA
UNIVERSITY OF MASSACHUSETTS-DARTMOUTH,NORTH DARTMOUTH,MA
WILLIAMS COLLEGE,WILLIAMSTOWN,MA
GORDON COLLEGE,WENHAM,MA
NORTHEASTERN UNIVERSITY,BOSTON,MA
BOSTON COLLEGE,CHESTNUT HILL,MA
SALEM STATE UNIVERSITY,SALEM,MA
HAMPSHIRE COLLEGE,AMHERST,MA
TUFTS UNIVERSITY,MEDFORD,MA
FRANKLIN W OLIN COLLEGE OF ENGINEERING,NEEDHAM,MA
PINE MANOR COLLEGE,CHESTNUT HILL,MA
MERRIMACK COLLEGE,NORTH ANDOVER,MA
REGIS COLLEGE,WESTON,MA
MGH INSTITUTE OF HEALTH PROFESSIONS,BOSTON,MA
BENTLEY UNIVERSITY,WALTHAM,MA
BOSTON ARCHITECTURAL COLLEGE,BOSTON,MA
BAY PATH UNIVERSITY,LONGMEADOW,MA
MOUNT HOLYOKE COLLEGE,SOUTH HADLEY,MA
LASELL UNIVERSITY,NEWTON,MA
CLARK UNIVERSITY,WORCESTER,MA
SIMMONS UNIVERSITY,BOSTON,MA
SAINT JOHN'S SEMINARY,BRIGHTON,MA
MASSACHUSETTS COLLEGE OF ART AND DESIGN,BOSTON,MA
AMERICAN INTERNATIONAL COLLEGE,SPRINGFIELD,MA
CONWAY SCHOOL OF LANDSCAPE DESIGN,NORTHAMPTON,MA
SMITH COLLEGE,NORTHAMPTON,MA
COLLEGE OF THE HOLY CROSS,WORCESTER,MA
CURRY COLLEGE,MILTON,MA
BRIDGEWATER STATE UNIVERSITY,BRIDGEWATER,MA
WESTFIELD STATE UNIVERSITY,WESTFIELD,MA
HULT INTERNATIONAL BUSINESS SCHOOL,CAMBRIDGE,MA
UNIVERSITY OF MASSACHUSETTS-BOSTON,BOSTON,MA
FISHER COLLEGE,BOSTON,MA
HARVARD UNIVERSITY,CAMBRIDGE,MA
WORCESTER POLYTECHNIC INSTITUTE,WORCESTER,MA
BERKLEE COLLEGE OF MUSIC,BOSTON,MA
SALISBURY UNIVERSITY,SALISBURY,MD
STEVENSON UNIVERSITY,STEVENSON,MD
UNIVERSITY OF MARYLAND-COLLEGE PARK,COLLEGE PARK,MD
UNIVERSITY OF BALTIMORE,BALTIMORE,MD
NOTRE DAME OF MARYLAND UNIVERSITY,BALTIMORE,MD
MORGAN STATE UNIVERSITY,BALTIMORE,MD
MAPLE SPRINGS BAPTIST BIBLE COLLEGE AND SEMINARY,CAPITOL HEIGHTS,MD
MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH,LAUREL,MD
MCDANIEL COLLEGE,WESTMINSTER,MD
"UNIVERSITY OF MARYLAND, BALTIMORE",BALTIMORE,MD
BAIS HAMEDRASH AND MESIVTA OF BALTIMORE,BALTIMORE,MD
LOYOLA UNIVERSITY MARYLAND,BALTIMORE,MD
COPPIN STATE UNIVERSITY,BALTIMORE,MD
FAITH THEOLOGICAL SEMINARY,BALTIMORE,MD
BOWIE STATE UNIVERSITY,BOWIE,MD
WASHINGTON COLLEGE,CHESTERTOWN,MD
SANS TECHNOLOGY INSTITUTE,NORTH BETHESDA,MD
STRAYER UNIVERSITY-MARYLAND,SUITLAND,MD
ST. JOHN'S COLLEGE,ANNAPOLIS,MD
FROSTBURG STATE UNIVERSITY,FROSTBURG,MD
YESHIVA COLLEGE OF THE NATIONS CAPITAL,SILVER SPRING,MD
HOOD COLLEGE,FREDERICK,MD
UNIVERSITY OF MARYLAND-BALTIMORE COUNTY,BALTIMORE,MD
SANS TECHNOLOGY INSTITUTE,BETHESDA,MD
MARYLAND INSTITUTE COLLEGE OF ART,BALTIMORE,MD
JOHNS HOPKINS UNIVERSITY,BALTIMORE,MD
CAPITOL TECHNOLOGY UNIVERSITY,LAUREL,MD
TOWSON UNIVERSITY,TOWSON,MD
GOUCHER COLLEGE,BALTIMORE,MD
WASHINGTON ADVENTIST UNIVERSITY,TAKOMA PARK,MD
UNIVERSITY OF MARYLAND GLOBAL CAMPUS,ADELPHI,MD
UNITED STATES NAVAL ACADEMY,ANNAPOLIS,MD
MOUNT ST. MARY'S UNIVERSITY,EMMITSBURG,MD
UNIVERSITY OF MARYLAND EASTERN SHORE,PRINCESS ANNE,MD
ST. MARY'S COLLEGE OF MARYLAND,ST. MARY'S CITY,MD
WOMEN'S INSTITUTE OF TORAH SEMINARY AND COLLEGE,BALTIMORE,MD
NER ISRAEL RABBINICAL COLLEGE,BALTIMORE,MD
BATES COLLEGE,LEWISTON,ME
COLLEGE OF THE ATLANTIC,BAR HARBOR,ME
UNIVERSITY OF MAINE AT MACHIAS,MACHIAS,ME
MAINE COLLEGE OF ART,PORTLAND,ME
UNIVERSITY OF MAINE,ORONO,ME
MAINE MEDIA COLLEGE,ROCKPORT,ME
UNIVERSITY OF MAINE AT FORT KENT,FORT KENT,ME
UNITY COLLEGE,UNITY,ME
HUSSON UNIVERSITY,BANGOR,ME
THOMAS COLLEGE,WATERVILLE,ME
MAINE MARITIME ACADEMY,CASTINE,ME
BOWDOIN COLLEGE,BRUNSWICK,ME
COLBY COLLEGE,WATERVILLE,ME
MAINE MEDIA COLLEGE,ROCKPORT,ME
UNIVERSITY OF MAINE AT PRESQUE ISLE,PRESQUE ISLE,ME
SAINT JOSEPH'S COLLEGE OF MAINE,STANDISH,ME
UNIVERSITY OF SOUTHERN MAINE,PORTLAND,ME
UNIVERSITY OF NEW ENGLAND,BIDDEFORD,ME
UNIVERSITY OF MAINE AT FARMINGTON,FARMINGTON,ME
UNIVERSITY OF MAINE AT AUGUSTA,AUGUSTA,ME
MICHIGAN STATE UNIVERSITY,EAST LANSING,MI
ALMA COLLEGE,ALMA,MI
SIENA HEIGHTS UNIVERSITY,ADRIAN,MI
NORTHERN MICHIGAN UNIVERSITY,MARQUETTE,MI
EASTERN MICHIGAN UNIVERSITY,YPSILANTI,MI
FINLANDIA UNIVERSITY,HANCOCK,MI
NORTHWOOD UNIVERSITY,MIDLAND,MI
CONCORDIA UNIVERSITY-ANN ARBOR,ANN ARBOR,MI
OAKLAND UNIVERSITY,ROCHESTER HILLS,MI
FERRIS STATE UNIVERSITY,BIG RAPIDS,MI
UNIVERSITY OF DETROIT MERCY,DETROIT,MI
UNIVERSITY OF MICHIGAN-DEARBORN,DEARBORN,MI
UNIVERSITY OF MICHIGAN-FLINT,FLINT,MI
AQUINAS COLLEGE,GRAND RAPIDS,MI
LAWRENCE TECHNOLOGICAL UNIVERSITY,SOUTHFIELD,MI
ROCHESTER UNIVERSITY,ROCHESTER HILLS,MI
CORNERSTONE UNIVERSITY,GRAND RAPIDS,MI
CALVIN UNIVERSITY,GRAND RAPIDS,MI
KUYPER COLLEGE,GRAND RAPIDS,MI
ADRIAN COLLEGE,ADRIAN,MI
MICHIGAN SCHOOL OF PSYCHOLOGY,FARMINGTON HILLS,MI
WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M.D. SCHOOL OF MEDICINE,KALAMAZOO,MI
WESTERN THEOLOGICAL SEMINARY,HOLLAND,MI
KETTERING UNIVERSITY,FLINT,MI
WALSH COLLEGE,TROY,MI
ECUMENICAL THEOLOGICAL SEMINARY,DETROIT,MI
HOPE COLLEGE,HOLLAND,MI
CHAMBERLAIN UNIVERSITY-MICHIGAN,TROY,MI
DAVENPORT UNIVERSITY,GRAND RAPIDS,MI
HILLSDALE COLLEGE,HILLSDALE,MI
WAYNE STATE UNIVERSITY,DETROIT,MI
OLIVET COLLEGE,OLIVET,MI
MADONNA UNIVERSITY,LIVONIA,MI
UNIVERSITY OF PHOENIX-MICHIGAN,SOUTHFIELD,MI
CALVIN THEOLOGICAL SEMINARY,GRAND RAPIDS,MI
SAGINAW CHIPPEWA TRIBAL COLLEGE,MOUNT PLEASANT,MI
UNIVERSITY OF MICHIGAN-ANN ARBOR,ANN ARBOR,MI
KALAMAZOO COLLEGE,KALAMAZOO,MI
CRANBROOK ACADEMY OF ART,BLOOMFIELD HILLS,MI
SAGINAW VALLEY STATE UNIVERSITY,UNIVERSITY CENTER,MI
GREAT LAKES CHRISTIAN COLLEGE,LANSING,MI
SACRED HEART MAJOR SEMINARY,DETROIT,MI
MICHIGAN TECHNOLOGICAL UNIVERSITY,HOUGHTON,MI
ANDREWS UNIVERSITY,BERRIEN SPRINGS,MI
GRACE CHRISTIAN UNIVERSITY,WYOMING,MI
ALBION COLLEGE,ALBION,MI
LAKE SUPERIOR STATE UNIVERSITY,SAULT STE MARIE,MI
GRAND VALLEY STATE UNIVERSITY,ALLENDALE,MI
CENTRAL MICHIGAN UNIVERSITY,MOUNT PLEASANT,MI
YESHIVA GEDOLAH OF GREATER DETROIT,OAK PARK,MI
MICHIGAN STATE UNIVERSITY-COLLEGE OF LAW,EAST LANSING,MI
WESTERN MICHIGAN UNIVERSITY,KALAMAZOO,MI
COLLEGE FOR CREATIVE STUDIES,DETROIT,MI
CLEARY UNIVERSITY,HOWELL,MI
BAKER COLLEGE,OWOSSO,MI
WESTERN MICHIGAN UNIVERSITY-THOMAS M. COOLEY LAW SCHOOL,LANSING,MI
SPRING ARBOR UNIVERSITY,SPRING ARBOR,MI
BETHEL UNIVERSITY,SAINT PAUL,MN
WALDEN UNIVERSITY,MINNEAPOLIS,MN
SOUTHWEST MINNESOTA STATE UNIVERSITY,MARSHALL,MN
MINNESOTA STATE UNIVERSITY-MANKATO,MANKATO,MN
SAINT CLOUD STATE UNIVERSITY,SAINT CLOUD,MN
SAINT JOHNS UNIVERSITY,COLLEGEVILLE,MN
ACADEMY COLLEGE,BLOOMINGTON,MN
ST OLAF COLLEGE,NORTHFIELD,MN
COLLEGE OF SAINT BENEDICT,SAINT JOSEPH,MN
MARTIN LUTHER COLLEGE,NEW ULM,MN
UNIVERSITY OF MINNESOTA-CROOKSTON,CROOKSTON,MN
CONCORDIA COLLEGE AT MOORHEAD,MOORHEAD,MN
MITCHELL HAMLINE SCHOOL OF LAW,SAINT PAUL,MN
CONCORDIA UNIVERSITY-SAINT PAUL,SAINT PAUL,MN
LUTHER SEMINARY,SAINT PAUL,MN
AMERICAN ACADEMY OF ACUPUNCTURE AND ORIENTAL MEDICINE,ROSEVILLE,MN
UNIVERSITY OF ST THOMAS,SAINT PAUL,MN
HAMLINE UNIVERSITY,SAINT PAUL,MN
ADLER GRADUATE SCHOOL,MINNETONKA,MN
NORTHWESTERN HEALTH SCIENCES UNIVERSITY,BLOOMINGTON,MN
BEMIDJI STATE UNIVERSITY,BEMIDJI,MN
METROPOLITAN STATE UNIVERSITY,SAINT PAUL,MN
UNIVERSITY OF MINNESOTA-TWIN CITIES,MINNEAPOLIS,MN
SAINT MARY'S UNIVERSITY OF MINNESOTA,WINONA,MN
MINNEAPOLIS COLLEGE OF ART AND DESIGN,MINNEAPOLIS,MN
UNIVERSITY OF MINNESOTA-DULUTH,DULUTH,MN
WINONA STATE UNIVERSITY,WINONA,MN
UNIVERSITY OF NORTHWESTERN-ST PAUL,SAINT PAUL,MN
MINNESOTA STATE UNIVERSITY MOORHEAD,MOORHEAD,MN
BETHLEHEM COLLEGE & SEMINARY,MINNEAPOLIS,MN
HAZELDEN BETTY FORD GRADUATE SCHOOL OF ADDICTION STUDIES,CENTER CITY,MN
NORTH CENTRAL UNIVERSITY,MINNEAPOLIS,MN
OAK HILLS CHRISTIAN COLLEGE,BEMIDJI,MN
BETHANY GLOBAL UNIVERSITY,BLOOMINGTON,MN
MACALESTER COLLEGE,SAINT PAUL,MN
UNIVERSITY OF MINNESOTA-MORRIS,MORRIS,MN
GUSTAVUS ADOLPHUS COLLEGE,SAINT PETER,MN
MAYO CLINIC COLLEGE OF MEDICINE AND SCIENCE,ROCHESTER,MN
ST CATHERINE UNIVERSITY,SAINT PAUL,MN
UNITED THEOLOGICAL SEMINARY OF THE TWIN CITIES,ST. PAUL,MN
BETHANY LUTHERAN COLLEGE,MANKATO,MN
MINNESOTA STATE COLLEGES AND UNIVERSITIES SYSTEM OFFICE,ST PAUL,MN
CROWN COLLEGE,SAINT BONIFACIUS,MN
CAPELLA UNIVERSITY,MINNEAPOLIS,MN
AUGSBURG UNIVERSITY,MINNEAPOLIS,MN
THE COLLEGE OF SAINT SCHOLASTICA,DULUTH,MN
CARLETON COLLEGE,NORTHFIELD,MN
LEECH LAKE TRIBAL COLLEGE,CASS LAKE,MN
HERZING UNIVERSITY-MINNEAPOLIS,ST. LOUIS PARK,MN
RESEARCH COLLEGE OF NURSING,KANSAS CITY,MO
UNIVERSITY OF HEALTH SCIENCES AND PHARMACY IN ST. LOUIS,SAINT LOUIS,MO
DRURY UNIVERSITY,SPRINGFIELD,MO
KANSAS CITY ART INSTITUTE,KANSAS CITY,MO
LINDENWOOD UNIVERSITY,SAINT CHARLES,MO
A T STILL UNIVERSITY OF HEALTH SCIENCES,KIRKSVILLE,MO
SOUTHEAST MISSOURI STATE UNIVERSITY,CAPE GIRARDEAU,MO
MISSOURI VALLEY COLLEGE,MARSHALL,MO
UNIVERSITY OF MISSOURI-KANSAS CITY,KANSAS CITY,MO
WILLIAM JEWELL COLLEGE,LIBERTY,MO
EDEN THEOLOGICAL SEMINARY,WEBSTER GROVES,MO
UNIVERSITY OF MISSOURI-COLUMBIA,COLUMBIA,MO
AVILA UNIVERSITY,KANSAS CITY,MO
SAINT LUKE'S COLLEGE OF HEALTH SCIENCES,KANSAS CITY,MO
CHAMBERLAIN UNIVERSITY-MISSOURI,ST. LOUIS,MO
URSHAN COLLEGE,WENTZVILLE,MO
WESTMINSTER COLLEGE,FULTON,MO
CULVER-STOCKTON COLLEGE,CANTON,MO
WEBSTER UNIVERSITY,SAINT LOUIS,MO
MARYVILLE UNIVERSITY OF SAINT LOUIS,SAINT LOUIS,MO
TRUMAN STATE UNIVERSITY,KIRKSVILLE,MO
LINCOLN UNIVERSITY,JEFFERSON CITY,MO
KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES-JOPLIN,JOPLIN,MO
STEVENS-THE INSTITUTE OF BUSINESS & ARTS,SAINT LOUIS,MO
SAINT LOUIS UNIVERSITY,SAINT LOUIS,MO
CONCEPTION SEMINARY COLLEGE,CONCEPTION,MO
CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,MOBERLY,MO
FONTBONNE UNIVERSITY,SAINT LOUIS,MO
NAZARENE THEOLOGICAL SEMINARY,KANSAS CITY,MO
MIDWESTERN BAPTIST THEOLOGICAL SEMINARY,KANSAS CITY,MO
CENTRAL METHODIST UNIVERSITY-COLLEGE OF GRADUATE AND EXTENDED STUDIES,FAYETTE,MO
URSHAN GRADUATE SCHOOL OF THEOLOGY,WENTZVILLE,MO
COLUMBIA COLLEGE,COLUMBIA,MO
STEPHENS COLLEGE,COLUMBIA,MO
DEVRY UNIVERSITY-MISSOURI,KANSAS CITY,MO
UNIVERSITY OF CENTRAL MISSOURI,WARRENSBURG,MO
AQUINAS INSTITUTE OF THEOLOGY,SAINT LOUIS,MO
MISSOURI WESTERN STATE UNIVERSITY,SAINT JOSEPH,MO
ROCKHURST UNIVERSITY,KANSAS CITY,MO
HANNIBAL-LAGRANGE UNIVERSITY,HANNIBAL,MO
COX COLLEGE,SPRINGFIELD,MO
COVENANT THEOLOGICAL SEMINARY,SAINT LOUIS,MO
CITY VISION UNIVERSITY,KANSAS CITY,MO
KENRICK GLENNON SEMINARY,SAINT LOUIS,MO
URSHAN COLLEGE,WENTZVILLE,MO
KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,KANSAS CITY,MO
CALVARY UNIVERSITY,KANSAS CITY,MO
UNIVERSITY OF MISSOURI-ST LOUIS,SAINT LOUIS,MO
LOGAN UNIVERSITY,CHESTERFIELD,MO
WILLIAM WOODS UNIVERSITY,FULTON,MO
DRURY UNIVERSITY-COLLEGE OF CONTINUING PROFESSIONAL STUDIES,SPRINGFIELD,MO
BAPTIST BIBLE COLLEGE,SPRINGFIELD,MO
PONCE HEALTH SCIENCES UNIVERSITY-ST LOUIS,ST. LOUIS,MO
NORTHWEST MISSOURI STATE UNIVERSITY,MARYVILLE,MO
MISSOURI BAPTIST UNIVERSITY,SAINT LOUIS,MO
CENTRAL METHODIST UNIVERSITY-COLLEGE OF LIBERAL ARTS AND SCIENCES,FAYETTE,MO
PARK UNIVERSITY,PARKVILLE,MO
CONCORDIA SEMINARY,SAINT LOUIS,MO
PONCE HEALTH SCIENCES UNIVERSITY-ST LOUIS,ST. LOUIS,MO
MISSOURI SOUTHERN STATE UNIVERSITY,JOPLIN,MO
WASHINGTON UNIVERSITY IN ST LOUIS,SAINT LOUIS,MO
HARRIS-STOWE STATE UNIVERSITY,SAINT LOUIS,MO
BARNES-JEWISH COLLEGE GOLDFARB SCHOOL OF NURSING,SAINT LOUIS,MO
MISSOURI STATE UNIVERSITY-SPRINGFIELD,SPRINGFIELD,MO
EVANGEL UNIVERSITY,SPRINGFIELD,MO
COLLEGE OF THE OZARKS,POINT LOOKOUT,MO
SOUTHWEST BAPTIST UNIVERSITY,BOLIVAR,MO
SAINT LOUIS CHRISTIAN COLLEGE,FLORISSANT,MO
MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,ROLLA,MO
OZARK CHRISTIAN COLLEGE,JOPLIN,MO
NORTHERN MARIANAS COLLEGE,SAIPAN,MP
BLUE MOUNTAIN COLLEGE,BLUE MOUNTAIN,MS
MILLSAPS COLLEGE,JACKSON,MS
MISSISSIPPI UNIVERSITY FOR WOMEN,COLUMBUS,MS
DELTA STATE UNIVERSITY,CLEVELAND,MS
SOUTHEASTERN BAPTIST COLLEGE,LAUREL,MS
UNIVERSITY OF MISSISSIPPI,UNIVERSITY,MS
STRAYER UNIVERSITY-MISSISSIPPI,JACKSON,MS
WILLIAM CAREY UNIVERSITY,HATTIESBURG,MS
UNIVERSITY OF SOUTHERN MISSISSIPPI,HATTIESBURG,MS
ALCORN STATE UNIVERSITY,ALCORN STATE,MS
RUST COLLEGE,HOLLY SPRINGS,MS
BELHAVEN UNIVERSITY,JACKSON,MS
MISSISSIPPI VALLEY STATE UNIVERSITY,ITTA BENA,MS
MISSISSIPPI STATE UNIVERSITY,MISSISSIPPI STATE,MS
JACKSON STATE UNIVERSITY,JACKSON,MS
MISSISSIPPI COLLEGE,CLINTON,MS
WESLEY BIBLICAL SEMINARY,RIDGELAND,MS
TOUGALOO COLLEGE,TOUGALOO,MS
THE UNIVERSITY OF MONTANA-WESTERN,DILLON,MT
CHIEF DULL KNIFE COLLEGE,LAME DEER,MT
